GENUS_SPECIES,taxonomic_class
Nemipterus theodorei,Actinopteri
Niphates sp33,Demospongiae
Niphates sp54,Demospongiae
Niphates sp6,Demospongiae
Nudibranch sp6,Gastropoda
Onigocia sp2,Actinopteri
Ophiothrix sp14,Ophiuroidea
Paramonacanthus sp41,Actinopteri
Penaeus longistylus,Malacostraca
Pilumnus semilanatus,Malacostraca
Portunus rubromarginatus,Malacostraca
Pseudorhombus sp41,Actinopteri
Pseudosquilla ciliata,Malacostraca
Rogadius pristiger,Actinopteri
Salmaciella oligopora,Echinoidea
Saurida sp41,Actinopteri
Sepia plangon,Cephalopoda
Spongia sp1,Demospongiae
Stelletta ,Demospongiae
Synodus tectus,Actinopteri
Thenus australiensis,Malacostraca
Torquigener sp1,Actinopteri
Trachypenaeus curvirostris,Malacostraca
Trachypenaeus granulosus,Malacostraca
Zebrida adamsii,Malacostraca
Apogon kiensis,Actinopteri
Gymnothorax mccoskeri,Actinopteri
Halicampus grayi,Actinopteri
Actinopyga spinea,Holothuroidea
Amusium balloti,Bivalvia
Aplysia sp311,Gastropoda
Arcania foleolata,Malacostraca
Architectonica maxima,Gastropoda
Diagramma pictum,Actinopteri
Dolabella sp1,Gastropoda
Dysidea sp19,Demospongiae
Euchelus atrata,Gastropoda
Eucrate dorsalis,Malacostraca
Halichondria sp8,Demospongiae
Hapalochlaena sp312,Cephalopoda
Hyastenus elatus,Malacostraca
Lagocephalus sp31,Actinopteri
Lutjanus sp41,Actinopteri
Metapenaeus sp4,Malacostraca
Nudibranch sp19,Gastropoda
Ophiopsammus yoldii,Ophiuroidea
Pentapodus paradiseus,Actinopteri
Pentapodus sp41,Actinopteri
Philine angasi,Gastropoda
Scolopsis taeniopterus,Actinopteri
Sepia pharaonis,Cephalopoda
Strombus vittatus,Gastropoda
Volva volva,Gastropoda
Paracentropogon longispinus,Actinopteri
Siganus canaliculatus,Actinopteri
Callyspongia sp23,Demospongiae
Callyspongia sp48,Demospongiae
Carinosquilla thailandensis,Malacostraca
Charybdis jaubertensis,Malacostraca
Choerodon sp41,Actinopteri
Clathria sp24,Demospongiae
Coelocarteria singaporensis,Demospongiae
Crella ,Demospongiae
Cribrochalina sp1,Demospongiae
Cymbacephalus nematophthalmus,Actinopteri
Demania cultripes,Malacostraca
Dendrilla sp2,Demospongiae
Diacarnus sp2,Demospongiae
Dysidea sp20,Demospongiae
Dysidea sp4,Demospongiae
Euretaster insignis,Asteroidea
Galathea whiteleggii,Malacostraca
Hippocampus queenslandicus,Actinopteri
Homalodromia sp73,Malacostraca
Hyrtios sp1,Demospongiae
Iotrochota sp2,Demospongiae
Ircinia sp2,Demospongiae
Ircinia sp29,Demospongiae
Juxtamusium coudeini,Bivalvia
Niphates sp30,Demospongiae
Niphates sp34,Demospongiae
Niphates sp65,Demospongiae
Parthenope sp67,Malacostraca
Pentaceraster gracilis,Asteroidea
Pseudoboletia indiana,Echinoidea
Pseudoceratina sp13,Demospongiae
Sepioteuthis sp1,Cephalopoda
Solen siphons,Bivalvia
Solenostomus leptosomus,Aves
Stichopus ocellatus,Holothuroidea
Strombus aurisdianae,Gastropoda
Temnopleurus alexandri,Echinoidea
Tethya sp17,Demospongiae
Tethya sp2,Demospongiae
Upeneus sp41,Actinopteri
Richardsonichthys leucogaster,Actinopteri
Adeonella sp2,Gymnolaemata
Adventor elongatus,Actinopterygii
Amathia crispa,Gymnolaemata
Anthenea sp6,Asteroidea
Aplysiomorpha sp3,Gastropoda
Aseraggodes melanostictus,Actinopteri
Conger sp1,Actinopteri
Cycloseris sp1,Anthozoa
Dysidea sp14,Demospongiae
Lutjanus fulviflamma,Actinopteri
Nudibranch sp8,Gastropoda
Sphyraena obtusata?,Actinopteri
Aplysinella sp3,Demospongiae
Astropecten sp310,Asteroidea
Charybdis feriatus,Malacostraca
Dendrilla sp5,Demospongiae
Grammatobothus sp41,Actinopteri
Loligo sp1,Cephalopoda
Natica vitellus,Gastropoda
Penaeus semisulcatus,Malacostraca
Peronella sp1,Echinoidea
Sepia whitleyana,Cephalopoda
Johnius amblycephalus,Actinopteri
Pomadasys trifasciatus,Actinopteri
Terapon puta,Actinopteri
Acaudina sp2,Holothuroidea
Alepes kalla,Actinopteri
Callyspongia sp77,Demospongiae
Haptosquilla trispinosa,Malacostraca
Metapenaeus ensis,Malacostraca
Paracaudina sp1,Holothuroidea
Paramonacanthus choiro/otisensis,Actinopteri
Acaudina sp1,Holothuroidea
Aplysia sp3,Gastropoda
Cynoglossus sp41,Actinopteri
Dendrilla sp19,Demospongiae
Ircinia sp4,Demospongiae
Ircinia sp12,Demospongiae
Torquigener sp41,Actinopteri
Acalyptophis peronii,Lepidosauria
Biflustra savartii,Gymnolaemata
Callyspongia sp28,Demospongiae
Callyspongia sp74,Demospongiae
Carijoa sp1,Anthozoa
Catenicella sp311,Gymnolaemata
Celleporaria sp1,Gymnolaemata
Chama lazarus,Bivalvia
Chama limbula,Bivalvia
Clathrina sp1,Calcarea
Dendrilla sp6,Demospongiae
Echinogorgia sp1,Anthozoa
Echinogorgia sp2,Anthozoa
Echinomuricea sp1,Anthozoa
Euplexaura sp1,Anthozoa
Euplexaura sp2,Anthozoa
Fulvia undatopicta,Bivalvia
Gyrineum pusillum,Gastropoda
Hippopetraliella magna,Gymnolaemata
Ianthella sp5,Demospongiae
Lenormandiopsis latifolia,Florideophyceae
Lima sp1,Bivalvia
Lima vulgaris,Bivalvia
Macrophiothrix sp5,Ophiuroidea
Macrophiothrix sp7,Ophiuroidea
Melithaea sp2,Anthozoa
Mopsella sp2,Anthozoa
Mycale sp2,Demospongiae
Mycale sp5,Demospongiae
Nephthyigorgia sp1,Anthozoa
Ophiothrix sp6,Ophiuroidea
Parahyotissa imbricata,Dicotyledonae
Pilumnus labyrinthicus,Malacostraca
Placophiothrix sp2,Ophiuroidea
Pleurocodonellina laciniosa,Gymnolaemata
Salmacis belli,Echinoidea
Sargassum sp1,Phaeophyceae
Spondylus sp1,Bivalvia
Spondylus sp2,Bivalvia
Studeriotes sp2,Anthozoa
Subergorgia suberosa,Anthozoa
Sycon sp2,Calcarea
Tamaria sp3,Asteroidea
Thalamita intermedia,Malacostraca
Xestospongia testudinaria,Demospongiae
Adenifera armata,Dicotyledonae
Austrolabidia gracilipes,Magnoliopsida
Chama sp2,Bivalvia
Chlidonia pyriformis,Gymnolaemata
Heterocyathus sulcatus,Anthozoa
Metapenaeopsis novaeguineae,Malacostraca
Monilea callifera,Gastropoda
Nassarius sp9,Gastropoda
Solen sp3,Bivalvia
Terebra sp3,Gastropoda
Vesicularia papuensis,Gymnolaemata
Walkeria tuberosa,Gymnolaemata
Anadara rotundicostata,Bivalvia
Austrolibinia gracilipes,Malacostraca
Catenicella sp2,Gymnolaemata
Chama pulchella,Bivalvia
Charybdis yaldwyni,Magnoliopsida
Clorida obtusa,Malacostraca
Decatopecten sp1,Bivalvia
Echinomuricea sp5,Anthozoa
Echinomuricea sp6,Anthozoa
Eucrate affinis,Malacostraca
Menella sp12,Anthozoa
Ophionereis semoni,Ophiuroidea
Paphia undulata,Bivalvia
Placamen sp2,Bivalvia
Sargassum polycystum,Phaeophyceae
Steginoporella magnilabris,Gymnolaemata
Thacanophrys sp1,Malacostraca
Annella sp4,Anthozoa
Ashtoret granulosa,Malacostraca
Cymodocea serrulata,Magnoliopsida
Figularia clithridiata,Gymnolaemata
Izanami inermis,Malacostraca
Lingula sp1,Lingulata
Mastigochirus quadrilobatus,Malacostraca
Parapenaeopsis cornuta,Malacostraca
Micippa philyra,Malacostraca
Parthenope nodosus,Malacostraca
Pteria lata,Bivalvia
Scleronephthya sp17,Anthozoa
Sinum sp61,Gastropoda
Solenocaulon sp5,Anthozoa
Soleichthys oculofasciatus,Actinopteri
Tellina foliacea,Bivalvia
Albunea groeningi,Malacostraca
Plicatula australis,Bivalvia
Saurenchelys finitinus,Actinopteri
Solenocaulon sp2,Anthozoa
Adeonellopsis pentapora,Gymnolaemata
Astrogorgia sp11,Anthozoa
Bathypilumnus pugilator,Malacostraca
Bolma aureola,Gastropoda
Bugula johnstonae,Gymnolaemata
Bugula robusta,Gymnolaemata
Calappa sp1894,Malacostraca
Calappa sp1802,Malacostraca
Calloporina sigillata,Gymnolaemata
Callyspongia sp2,Demospongiae
Chicoreus sp4,Gastropoda
Ciliopagurus strigatus,Malacostraca
Codonellina montferrandii,Gymnolaemata
Echinomuricea sp4,Anthozoa
Exostesia didomatia,Gymnolaemata
Frenulina sanguinolenta,Rhynchonellata
Glycymeris hedleyi,Bivalvia
Hyattella sp6,Demospongiae
Hydrolithon reinboldii,Florideophyceae
Lepralia elimata,Gymnolaemata
Monoporella fimbriata,Gymnolaemata
Naxoides carnarvon,Malacostraca
Nemocardium bechei,Bivalvia
Oncinopus aranea,Malacostraca
Palapedia nitida,Malacostraca
Paraplexaura sp1,Anthozoa
Parthenope sp32091,Malacostraca
Plicatula chinensis,Bivalvia
Pteroides sp2,Anthozoa
Schizomavella australis,Gymnolaemata
Schizomavella inclusa,Gymnolaemata
Spirastrella sp13,Demospongiae
Steginoporella mandibulata,Gymnolaemata
Takedana eriphioides,Malacostraca
Tetraplaria immersa,Gymnolaemata
Thacanophrys longispinus,Malacostraca
Umbellulifera sp1,Anthozoa
Actumnus setifer,Malacostraca
Astrogorgia sp2,Anthozoa
Bugula dentata,Gymnolaemata
Cinachyrella australiensis,Demospongiae
Clathria sp2,Demospongiae
Conus sp2,Gastropoda
Cymbiola pulchra,Gastropoda
Cypraea subviridis,Gastropoda
Dichotella gemmacea,Anthozoa
Dichotella sp1,Anthozoa
Echinogorgia sp3,Anthozoa
Echinogorgia sp4,Anthozoa
Ellisella sp1,Anthozoa
Ellisella sp2,Anthozoa
Granicorium indutum,Bivalvia
Junceella juncea,Anthozoa
Junceella sp2,Anthozoa
Laevicardium biradiatum,Bivalvia
Liochonca polita,Insecta
Menella sp7,Anthozoa
Menella sp8,Anthozoa
Mucropetraliella serrata,Gastropoda
Naxoides taurus,Mammalia
Nephthyigorgia sp8,Anthozoa
Niphates sp58,Demospongiae
Oceanapia sp21,Demospongiae
Ophionereis lineata,Ophiuroidea
Ophiopeza spinosa,Ophiuroidea
Paraetisus globosus,Malacostraca
Parapercis flavolabiata,Actinopteri
Parisis sp1,Anthozoa
Phenacovolva sp1,Gastropoda
Plakortis sp5,Homoscleromorpha
Pseudoceratina sp6,Demospongiae
Spirastrella sp2,Demospongiae
Spirastrella sp3,Demospongiae
Tucetona gealei,Bivalvia
Acanthogorgia sp1,Anthozoa
Acrosterigma vlamigi,Bivalvia
Anthogorgia sp4,Anthozoa
Notonyx nitidus,Malacostraca
Phyllacanthus parvispinus,Magnoliopsida
Arcania globata,Malacostraca
Asterina sp2,Dothideomycetes
Barbatia sp4,Bivalvia
Cardita sp1,Bivalvia
Carinosquilla carita,Magnoliopsida
Caulibugula dendrograpta,Gymnolaemata
Chama pacifica,Bivalvia
Circe sp1,Bivalvia
Clypeaster sp3,Echinoidea
Conus nielsena,Gastropoda
Conus sp4,Gastropoda
Ctenocardia virgo,Bivalvia
Engyprosopon sp41,Actinopteri
Epinephelus sp41,Actinopteri
Fascaplysinopsis sp3,Demospongiae
Harpiosquilla melanoura,Malacostraca
Isognomon isognomon,Bivalvia
Laevicardium sp1,Bivalvia
Leucosia sp32156,Malacostraca
Liomera venosa,Malacostraca
Malleus regula,Bivalvia
Myra eudactyla,Malacostraca
Niphates sp1,Demospongiae
Palicoides whitei,Equisetopsida
Petalomera pulchra,Equisetopsida
Phalangipus hystrix,Malacostraca
Tethya sp4,Demospongiae
Xestospongia sp1,Demospongiae
Acanthella cavernosa,Demospongiae
Agelas sp3,Demospongiae
Chicoreus territus,Gastropoda
Clavagella torresi,Bivalvia
Clypeaster sp2,Echinoidea
Conchoecetes artificiosus,Malacostraca
Conus sp1,Gastropoda
Cymatium pfeifferanium,Gastropoda
Dougaloplus echinata,Magnoliopsida
Doxodasya bolbochaete,Florideophyceae
Dysidea sp11,Demospongiae
Dysidea sp3,Demospongiae
Fulvia sp3,Dothideomycetes
Gelliodes sp4,Demospongiae
Ircinia sp7,Demospongiae
Lophocladia kuetzingii,Florideophyceae
Ophiothrix sp9,Ophiuroidea
Oreophorus morum,Gastropoda
Pecten tricarinatus,Bivalvia
Peronella macroproctes,Echinoidea
Plesionika sp1494,Malacostraca
Solenocera pectinata,Malacostraca
Spirastrella sp5,Demospongiae
Strombus sp1,Gastropoda
Sycon sp1,Calcarea
Tethya sp3,Demospongiae
Turris sp1,Gastropoda
Viminella sp1,Anthozoa
Chicoreus cervicornis,Gastropoda
Cynoglossus sp4,Actinopteri
Ianthella quadrangulata,Demospongiae
Ophiarachnella sp2,Ophiuroidea
Scyllarus sp3418,Malacostraca
Alpheus astrinx,Malacostraca
Aplysinella sp1,Demospongiae
Cypraea walkeri,Gastropoda
Manningia raymondi,Malacostraca
Podophthalmus vigil,Malacostraca
Semele amabilis,Bivalvia
Apogon 9dg,Actinopteri
Bohadschia marmorata,Holothuroidea
Canthigaster compressa,Actinopteri
Carinosquilla redacta,Malacostraca
Charybdis natator,Malacostraca
Ianthella basta,Demospongiae
Ircinia sp1,Demospongiae
Anemone sp11,Magnoliopsida
Capulus sycophanta,Gastropoda
Decatopecten strangei,Bivalvia
Dolabella sp2,Gastropoda
Eunice sp2,Polychaeta
Maretia planulata,Echinoidea
Pteroides sp4,Anthozoa
Breynia desorii,Echinoidea
Chondrilla sp1,Demospongiae
Dendostrea folium,Bivalvia
Dysidea arenaria,Demospongiae
Hyattella sp3,Demospongiae
Mycale sp3,Demospongiae
Paphia exarata,Bivalvia
Placamen calophyllum,Magnoliopsida
Spongia sp3,Demospongiae
Stellaster princeps,Asteroidea
Zebrias craticula,Actinopteri
Hiantopora intermedia,Bacillariophyceae
Kanekonia queenslandica,Actinopteri
Menella sp1,Anthozoa
Clorida albolitura,Malacostraca
Haliclona sp20,Demospongiae
Thalamita sp1,Malacostraca
Xenophora sp1,Gastropoda
Cryptolutea arafurensis,Malacostraca
Cucullaea labiata,Bivalvia
Globivenus embrithes,Bivalvia
Ixa pulcherrima,Malacostraca
Levisquilla jurichi,Malacostraca
Pilumnids too,Gastropoda
Semele exarata,Magnoliopsida
Amphiura sp1,Ophiuroidea
Fusinus sp2,Gastropoda
Hippopetraliella concinna,Gymnolaemata
Pilumnus contrarius,Malacostraca
Porina vertebralis,Gymnolaemata
Arcania gracilis,Malacostraca
Astele sp1,Gastropoda
Chlamys sp6,Bivalvia
Chondrilla sp5,Demospongiae
Dolicholatirus sp2,Gastropoda
Glossus lamarchii,Bivalvia
Iphiculus spongiosus,Malacostraca
Leucosia magna,Malacostraca
Lophiotoma sp1,Gastropoda
Pleurocodonellina signata,Gymnolaemata
Pronotonyx leavis,Malacostraca
Trisidos semitortata,Bivalvia
Anadara ferruginea,Bivalvia
Auletta sp2,Demospongiae
Calyptotheca triangula,Myxozoa
Raspailia sp2,Demospongiae
Reniochalina stalagmitis,Demospongiae
Spongia sp12,Demospongiae
Spongia sp8,Demospongiae
Antigona persimilis,Bivalvia
Camposcia retusa,Gastropoda
Cuspidaria sp1,Magnoliopsida
Dosinia deshayesii,Bivalvia
Nassarius splendidulus,Gastropoda
Paphia gallus,Bivalvia
Phos sculptilus,Gastropoda
Spirastrella sp4,Demospongiae
Tellina pulcherrima,Bivalvia
Xenophora sp2,Gastropoda
Chama sp3,Bivalvia
Ophiogymna sp1,Ophiuroidea
Spongia sp30,Demospongiae
Inquisitor sp1,Gastropoda
Ova lacunosus,Echinoidea
Rapana rapiformis,Gastropoda
Conopeum eriophorum,Magnoliopsida
Brissus latecarinatus,Echinoidea
Callyspongia sp4,Demospongiae
Callyspongia sp31,Demospongiae
Carupa tenuipes,Malacostraca
Cephalopholis boenack,Actinopteri
Dendrilla sp1,Demospongiae
Dysidea sp5,Demospongiae
Eunice sp1,Polychaeta
Figularia fissa,Gymnolaemata
Liomera margaritata,Malacostraca
Liomera tristis,Malacostraca
Mycale sp1,Demospongiae
Niphates sp88,Demospongiae
Notonyx sp2491,Malacostraca
Ophiolepis superba,Ophiuroidea
Polyonyx sp4457,Malacostraca
Raspailia sp23,Demospongiae
Scyllarus sp2021,Malacostraca
Avrainvillea sp1,Ulvophyceae
Dasya sp1,Florideophyceae
Dendrilla sp3,Demospongiae
Dictyopteris sp2,Phaeophyceae
Distromium flabellatum,Phaeophyceae
Ficus subintermedia,Gastropoda
Halymenia floresia,Florideophyceae
Hypoglossum harveyanum,Florideophyceae
Pericharax heteroraphis,Calcarea
Plakortis sp2,Homoscleromorpha
Psammoclemma sp3,Demospongiae
Sporochnus comosus,Phaeophyceae
Upogebia sp1,Malacostraca
Cypraea sp1,Gastropoda
Dictyopteris sp1,Phaeophyceae
Dictyota sp2,Insecta
Galathea sp213,Malacostraca
Temnotrema siamense,Echinoidea
Conus conus,Gastropoda
Laurencia sp3,Florideophyceae
Lepralia granulata,Insecta
Pseudoceratina sp3,Demospongiae
Pseudocodium floridanum,Ulvophyceae
Sepia papuensis,Cephalopoda
Udotea sp2,Ulvophyceae
Cerithium sp13,Gastropoda
Cerithium sp14,Gastropoda
Cerithium sp15,Gastropoda
Dosinia histrio,Bivalvia
Fragum retusum,Bivalvia
Lubricogobius ornatus,Actinopteri
Oxyurichthys sp1,Actinopteri
Tetrabrachium ocellatum,Actinopteri
Xiphocheilus typus,Actinopteri
Acaudina sp4,Holothuroidea
Dysidea sp2,Demospongiae
Odontodactylus cultrifer,Malacostraca
Repomucenus sp2,Actinopteri
Solenocera australiana,Malacostraca
Cheilodipterus isostigma,Actinopteri
Crossorhombus sp3,Actinopteri
Dactyloptena sp41,Actinopteri
Gnathophis sp1,Actinopterygii
Nemipterus balinensoides,Actinopteri
Portunus spinipes,Malacostraca
Thalamita hanseni,Malacostraca
Aploactis aspera,Actinopteri
Arnoglossus macrolophus,Actinopteri
Angula sphaeruia,Elasmobranchii
Apogon sp21,Actinopteri
Canthigaster rivulata?,Actinopteri
Carinosquilla australiensis,Malacostraca
Clathrina sp2,Calcarea
Crossorhombus howensis,Actinopteri
Leiaster sp1,Asteroidea
Metapenaeopsis lamellata,Malacostraca
Nephthea sp14,Anthozoa
Raspailia sp1,Demospongiae
Salmacis sp312,Echinoidea
Spirastrella sp6,Demospongiae
Synodus doaki,Actinopteri
Upeneus filifer,Actinopteri
Xenophora cerea,Gastropoda
Sirembo jerdoni,Actinopteri
Yongeichthys nebulosus,Actinopteri
Areosquilla indica,Thecostraca
Sinum sp311,Gastropoda
Soleichthys heterorhinos,Actinopteri
Tonna variegata,Gastropoda
Acetes sp34267,Malacostraca
Arca navicularis,Bivalvia
Arnoglossus unidentifiable,Actinopteri
Batrachomoeus dubius/trispinosus,Actinopteri
Calcarea sp9,Calcarea
Chondrosia sp1,Demospongiae
Cladolabes perspicillum,Holothuroidea
Dysidea sp26,Demospongiae
Echinodictyum mesenterinum,Demospongiae
Gomeza bicornis,Malacostraca
Guaiagorgia sp1,Anthozoa
Mopsella sp8,Anthozoa
Paraplexaura sp4,Anthozoa
Pilumnus sp2420,Malacostraca
Pteria cooki,Bivalvia
Sepia sp1,Cephalopoda
Siliquaria sp1,Magnoliopsida
Tethya sp12,Demospongiae
Thyca sp1,Gastropoda
Turbo perspeciosus,Gastropoda
Anthenea sp14,Asteroidea
Anthenea sp316,Asteroidea
Brissopsis persica,Echinoidea
Oceanapia sp22,Demospongiae
Stelletta sp4,Demospongiae
Thacanophrys sp3714,Malacostraca
Arcania heptacantha,Malacostraca
Ophiopsila pantherina,Ophiuroidea
Charybdis bimaculata,Malacostraca
Libystes edwardsii,Malacostraca
Rhynchoconger sp41,Actinopteri
Cloridina chlorida,Insecta
Cloridina moluccensis,Malacostraca
Hyattella sp7,Demospongiae
Plagiocardium pseudotum,Bivalvia
Bregmaceros sp41,Actinopteri
Callianassa sp5584,Malacostraca
Glossus vulgaris,Bivalvia
Atypopenaeus stenodactylus,Malacostraca
Quollastria gonypetes,Malacostraca
Choerodon frenatus,Actinopteri
Fistularia commersoni,Actinopteri
Grammatobothus sp31,Actinopteri
Holothuria sp11,Holothuroidea
Lactoria gibbosus,Actinopteri
Mimachlamys sp1,Bivalvia
Nemipterus sp1,Actinopteri
Torquigener sp2,Actinopteri
Trachypenaeus fulvus,Malacostraca
Apogon sp1,Actinopteri
Clavus unigonalis,Gastropoda
Cymatium caudatum,Gastropoda
Gobiodon sp1,Actinopteri
Hydatina albocincta,Gastropoda
Mimachlamys gloriosa,Bivalvia
Cloridina verrucosa,Arachnida
Decapterus sp41,Actinopteri
Dictyosquilla tuberculata,Malacostraca
Lepidotrigla calodactyla,Actinopteri
Monia deliciosa,Bivalvia
Solenocera rathbunae,Malacostraca
Alepes sp41,Actinopteri
Murex acanthostephes,Gastropoda
Niphates sp15,Demospongiae
Psettina sp41,Actinopteri
Tubastrea sp3,Anthozoa
Scaeochlamys lividia,Bivalvia
Apogon capricornis,Actinopteri
Callyspongia sp65,Demospongiae
Halityle regularis,Asteroidea
Nemipterus aurifilum,Sordariomycetes
Neoxanthias michelae,Malacostraca
Nudibranch sp1,Gastropoda
Pentacta sp3,Holothuroidea
Rhabdamia cypselurus,Actinopteri
Solenocera pectinulata,Malacostraca
Callyspongia sp6,Demospongiae
Callyspongia sp9,Demospongiae
Desmapsamma ,Demospongiae
Engyprosopon latifrons,Actinopteri
Grammatobothus sp5,Actinopteri
Hyattella sp1,Demospongiae
Inimicus sp41,Actinopteri
Ircinia sp28,Demospongiae
Lethrinus sp41,Actinopteri
Munida sp34267,Malacostraca
Niphates sp60,Demospongiae
Synodus sp3,Actinopteri
Virgularia sp1,Anthozoa
Muraenesox bagio,Actinopteri
Calcarea sp11,Calcarea
Cinachyrella sp15,Demospongiae
Dysidea sp18,Demospongiae
Erugosquilla grahami,Malacostraca
Foa brachygramma?,Actinopteri
Holothuria edulis,Holothuroidea
Malleus malleus,Bivalvia
Nudibranch sp13,Gastropoda
Paraploactis kagoshimensis,Actinopteri
Pteroidichthys godfreyi,Actinopteri
Thalamita sexlobata,Malacostraca
Anemone sp24,Magnoliopsida
Anthenea sp314,Asteroidea
Leiognathus sp31,Actinopteri
Atherinomorus capricornensis,Actinopteri
Celleporaria sp311,Gymnolaemata
Cymbiola sophia,Gastropoda
Myra australis,Malacostraca
Portunus tuberculosus,Malacostraca
Melo amphora,Bacillariophyceae
Saurida damaged,Actinopteri
Acetes sibogae,Malacostraca
Aplysia sp312,Gastropoda
Calliostoma sp311,Gastropoda
Callyspongia sp26,Demospongiae
Callyspongia sp27,Demospongiae
Calotomus spinidens,Actinopteri
Clathria eccentrica,Demospongiae
Clathria sp8,Demospongiae
Clathria sp9,Demospongiae
Geodia sp3,Demospongiae
Holopsamma sp1,Demospongiae
Ircinia sp16,Demospongiae
Neocucumis sp1,Holothuroidea
Nephthea sp6,Anthozoa
Pilumnus etheridgei,Malacostraca
Scintillona hyalina,Gastropoda
Serenolumnus kasijani,Malacostraca
Spongia sp7,Demospongiae
Xestospongia sp4,Demospongiae
Siganus fuscescens,Actinopteri
Aipysurus duboisii,Lepidosauria
Anemone sp8,Magnoliopsida
Astele speciosum,Gastropoda
Callyspongia sp41,Demospongiae
Ceratosoma tenue,Gastropoda
Chaetoderma penicilligera,Caudofoveata
Diacarnus sp3,Demospongiae
Elzerina blainvillii,Polychaeta
Fraudella carassiops,Actinopterygii
Haustellum tweedianum,Gastropoda
Holothuria scabra,Holothuroidea
Ircinia sp3,Demospongiae
Ircinia sp11,Demospongiae
Minous sp41,Actinopteri
Palicoides longimanus,Malacostraca
Planotergum mirabile,Malacostraca
Platax batavianus?,Actinopteri
Psammocinia sp1,Demospongiae
Stichopus sp3,Holothuroidea
Bregmaceros lanceolatus,Actinopteri
Aipysurus laevis,Lepidosauria
Arothron manilensis,Actinopteri
Barbatia parvillosa,Bivalvia
Centrogenys vaigiensis,Actinopteri
Charybdis hellerii,Malacostraca
Ciocalypta sp1,Demospongiae
Clathraria sp1,Anthozoa
Ctenocella sp2,Anthozoa
Ctenocella sp3,Anthozoa
Cynoglossus sp3,Actinopteri
Echinodictyum sp2,Demospongiae
Echinodictyum sp3,Demospongiae
Echinogorgia sp16,Anthozoa
Echinogorgia sp5,Anthozoa
Halichondria sp5,Demospongiae
Hyastenus hilgendorfi,Malacostraca
Hyotissa hyotis,Bivalvia
Lophozozymus erinnyes,Malacostraca
Manningia notialis,Malacostraca
Metapenaeus eboracensis,Malacostraca
Neopomacentrus bankieri,Actinopteri
Paraplexaura sp2,Anthozoa
Penaeus indicus,Malacostraca
Pilumnus spinicarpus,Malacostraca
Platydoris sp1,Gastropoda
Pteria chinensis,Bivalvia
Pteria coturnix,Aves
Scleronephthya sp18,Anthozoa
Spondylus violascens,Bivalvia
Thyone sp2,Holothuroidea
Gerres subfasciatus,Actinopteri
Anemone sp3,Magnoliopsida
Ircinia sp15,Demospongiae
Mopsella sp1,Anthozoa
Scorpaenopsis juv/unident,Actinopteri
Terebra cingulifera,Gastropoda
Actaea jacquelinae,Malacostraca
Leiognathus sp1,Actinopteri
Pomadasys argyreus,Actinopteri
Secutor sp41,Actinopteri
Cynoglossus maccullochi,Actinopteri
Cynoglossus sibogae,Actinopteri
Lophosquilla costata,Malacostraca
Paralbunea dayriti,Malacostraca
Phalium bandatum,Gastropoda
Tellina pharaonis,Bivalvia
Enisiculus cultellus,Bivalvia
Eucrassatella sp1,Bivalvia
Limnichthys nitidus,Actinopteri
Oliva caldania,Gastropoda
Parapenaeopsis venusta,Malacostraca
Polinices sp1,Gastropoda
Repomucenus limiceps,Actinopteri
Fulvia aperta,Bivalvia
Herpetopoma atrata,Gastropoda
Hyastenus sebae,Malacostraca
Leucosia haematosticta,Malacostraca
Macrophthalmus convexus,Malacostraca
Micropora angusta,Insecta
Parthenope harpax,Malacostraca
Priacanthus sp41,Actinopteri
Tellina elegantissima,Bivalvia
Tellina sp1,Bivalvia
Valenciennea sp41,Actinopteri
Xenophthalmodes sp5200,Malacostraca
Achaeus sp5993,Malacostraca
Axinella sp3,Demospongiae
Ciocalypta sp2,Demospongiae
Glycymeris sp3,Bivalvia
Struvea sp1,Ulvophyceae
Tethya sp1,Demospongiae
Ammodytoides vagus,Actinopteri
Chlamys sp3,Bivalvia
Electra bellula,Gymnolaemata
Ircinia sp18,Demospongiae
Ophiocentrus aspera,Ophiuroidea
Pterynotus sp1,Gastropoda
Sicyonia rectirostris,Malacostraca
Studeriotes sp3,Anthozoa
Calliostoma similarae,Gastropoda
Mycale pectinicola,Demospongiae
Scleronephthya sp23,Anthozoa
Scyllarus sp3750,Malacostraca
Stavelia subdistorta,Bivalvia
Adeonellopsis sp1,Gymnolaemata
Calcarea sp3,Calcarea
Hypoplectrodes jamesoni,Actinopteri
Scrupocellaria spatulata,Gymnolaemata
Arca avellana,Bivalvia
Characodoma biavicularium,Gymnolaemata
Melithaea sp4,Anthozoa
Calcarea sp4,Calcarea
Haliclona sp31,Demospongiae
Placospongia sp2,Demospongiae
Crepis longipes,Magnoliopsida
Herpetopoma sp1,Gastropoda
Barbatia sp2,Bivalvia
Callyspongia sp1,Demospongiae
Callyspongia sp29,Demospongiae
Cryptocoeloma haswelli,Malacostraca
Lobulogobius omanensis,Actinopteri
Asthenosoma sp2,Echinoidea
Astropecten sp14,Asteroidea
Choerodon gomoni,Actinopteri
Gonorhynchus greyi,Actinopteri
Gymnocranius audleyi,Actinopteri
Haliclona sp7,Demospongiae
Hyrtios sp7,Demospongiae
Iciligorgia sp1,Anthozoa
Lutjanus adetii,Actinopteri
Mespilia globulus,Echinoidea
Niphates sp12,Demospongiae
Niphates sp22,Demospongiae
Ophiomyxa compacta,Insecta
Prionocidaris australis,Echinoidea
Solenocera sp4,Malacostraca
