GENUS_SPECIES,taxonomic_class
Pista quadrilobata,Polychaeta
Podarkeopsis brevipalpa,Polychaeta
Prionospio cristata,Polychaeta
Pseudovermilia occidentalis,Polychaeta
Rildardanus laminosa,Malacostraca
Scoloplos acmeceps,Polychaeta
Semele bellastriata,Bivalvia
Spiophanes berkeleyorum,Polychaeta
Syllides japonica,Insecta
Synelmis albini,Polychaeta
Typosyllis alternata,Polychaeta
Acrocirrus ,Polychaeta
Calliostoma roseolum,Gastropoda
Eunice antennata,Polychaeta
Jaeropsis rathbunae,Malacostraca
Lanice ,Polychaeta
Leiochrides pallidior,Polychaeta
Lumbrineris paradoxa,Polychaeta
Meiodorvillea minuta,Polychaeta
Minuspio longibranchiata,Polychaeta
Onuphis pallidula,Polychaeta
Osachila ,Malacostraca
Osachila semilevis,Malacostraca
Pananthura formosa,Flavobacteriia
Parapinnixa hendersoni,Malacostraca
Parathelepus ,Polychaeta
Protohadzia ,Malacostraca
Questa ,Polychaeta
Ranilia muricata,Malacostraca
Typosyllis regulata,Polychaeta
Cyclaspis ,Malacostraca
Acmira cerruti,Polychaeta
Aglaophamus verrilli,Polychaeta
Ampelisca schellenbergi,Malacostraca
Goniada littorea,Polychaeta
Lumbrineris crassidentata,Polychaeta
Axiothella mucosa,Polychaeta
Eriopisa ,Malacostraca
Grubeulepis ,Polychaeta
Notomastus tenuis,Polychaeta
Eulalia macroceros,Polychaeta
Acteocina candei,Gastropoda
Nucula aegeensis,Bivalvia
Nuculana concentrica,Bivalvia
Polydora websteri,Polychaeta
Speocarcinus lobatus,Malacostraca
Asychis carolinae,Polychaeta
Crassispira ,Gastropoda
Moira atropos,Echinoidea
Pilumnus ,Malacostraca
Squilla empusa,Malacostraca
Acanthocarpus alexandri,Malacostraca
Aequipecten glyptus,Bivalvia
Antillophos candei,Gastropoda
Brissopsis alta,Echinoidea
Ethusa microphthalma,Insecta
Sicyonia stimpsoni,Malacostraca
Thalassoplax angusta,Malacostraca
Alpheus ,Malacostraca
Parapandalus longicauda,Malacostraca
Latreutes parvulus,Malacostraca
Eucratodes agassizii,Malacostraca
Myropsis quinquespinosa,Malacostraca
Nemocardium peramabile,Bivalvia
Aglaophamus inermis,Polychaeta
Astropecten ,Asteroidea
Collodes leptocheles,Malacostraca
Lepton ,Bivalvia
Paguristes moorei,Malacostraca
Pseudoleptocuma ,Malacostraca
Tethyaster vestitus,Asteroidea
Haminoea succinea,Gastropoda
Persephona crinita,Malacostraca
Plesionika tenuipes,Malacostraca
Magelona pettiboneae,Polychaeta
Macoma pulleyi,Bivalvia
Pasiphaeidae ,Malacostraca
Callinectes sapidus,Malacostraca
Portunus spinimanus,Malacostraca
Chasmocarcinus mississippiensis,Malacostraca
Clytia longicyatha,Hydrozoa
Ptychodera ,Enteropneusta
Anachis ,Gastropoda
Busycon contrarium,Gastropoda
Polyodontes lupina,Polychaeta
Vitrinella floridana,Gastropoda
Harmothoe trimaculata,Polychaeta
Acetes americanus,Malacostraca
Ancistrosyllis jonesi,Polychaeta
Arabellidae ,Polychaeta
Scolelepis texana,Polychaeta
Cyclocardia armilla,Bivalvia
Lumbrineris albidentata,Polychaeta
Nereis lamellosa,Polychaeta
Zoantharia ,Anthozoa
Alpheus floridanus,Malacostraca
Cabira incerta,Polychaeta
Callianassa biformis,Malacostraca
Cantharus cancellarius,Gastropoda
Cyclaspis varians,Malacostraca
Euceramus praelongus,Malacostraca
Oxyurostylis ,Malacostraca
Turbonilla portoricana,Gastropoda
Upogebia affinis,Malacostraca
Calliactis tricolor,Anthozoa
Callianassa acanthochirus,Malacostraca
Lepidasthenia maculata,Polychaeta
Nephtys magellanica,Polychaeta
Ogyrides limicola,Coriobacteriia
Paranthus ,Anthozoa
Penaeus setiferus,Malacostraca
Piromis arenosus,Polychaeta
Ancistrosyllis papillosa,Polychaeta
Pteria colymbus,Bivalvia
Stylocidaris affinis,Echinoidea
Astrocyclus ,Ophiuroidea
Balanophyllia floridana,Anthozoa
Carpoporus papulosus,Malacostraca
Chaetaster nodosus,Asteroidea
Clypeaster ravenelii,Echinoidea
Comactina meridionalis,Aves
Coralliophila caribaea,Gastropoda
Diadema antillarum,Echinoidea
Dissodactylus encopei,Malacostraca
Doryteuthis pleii,Cephalopoda
Ellisella ,Anthozoa
Luidia sagamina,Asteroidea
Madracis asperula,Magnoliopsida
Parthenope agona,Malacostraca
Phyllangia americana,Anthozoa
Polycyathus ,Anthozoa
Rhizopsammia manuelensis,Anthozoa
Eucrassatella speciosa,Bivalvia
Mesorhoea sexspinosa,Malacostraca
Olivella ,Gastropoda
Ophiolepis elegans,Ophiuroidea
Pilumnus sayi,Malacostraca
Portunus gibbesii,Malacostraca
Scyllarus chacei,Malacostraca
Squilla ,Magnoliopsida
Synalpheus townsendi,Malacostraca
Clypeaster durandi,Echinoidea
Cymatium krebsi,Gastropoda
Distorsio clathrata,Gastropoda
Dromidia antillensis,Malacostraca
Echinaster brasiliensis,Asteroidea
Goniaster tessellatus,Asteroidea
Jouannetia quillingi,Bivalvia
Luidia clathrata,Asteroidea
Micropanope pusilla,Malacostraca
Micropanope spinipes,Malacostraca
Ophioderma januarii,Ophiuroidea
Paguristes erythrops,Malacostraca
Paguristes triangulatus,Malacostraca
Pagurus dalli,Malacostraca
Parthenope granulata,Malacostraca
Sicyonia brevirostris,Malacostraca
Solenocera necopina,Malacostraca
Stenocionops ,Malacostraca
Tethyaster grandis,Asteroidea
Albunea paretii,Malacostraca
Anachis obesa,Gastropoda
Anadara notabilis,Bivalvia
Cirrophorus ,Polychaeta
Maldane glebifex,Polychaeta
Poecilochaetidae ,Polychaeta
Califia schmitti,Malacostraca
Callianassa longiventris,Malacostraca
Eupanthalis tubifex,Clitellata
Hartmaniella erecta,Dicotyledonae
Lumbrineris bicirrata,Polychaeta
Pionosyllis procera,Polychaeta
Tachytrypane ,Polychaeta
Clymenella zonalis,Polychaeta
Dorvillea sociabilis,Polychaeta
Granulina ovuliformis,Gastropoda
Meiosquilla quadridens,Malacostraca
Ophelina ,Polychaeta
Paleanotus ,Polychaeta
Paramphinome ,Polychaeta
Plicatula gibbosa,Bivalvia
Psammolyce ctenidophora,Polychaeta
Scoloplos acutus,Polychaeta
Scoloplos capensis,Polychaeta
Trochochaetidae ,Polychaeta
Typosyllis aciculata,Polychaeta
Unciola ,Malacostraca
Astarte smithii,Bivalvia
Bathygnathia ,Malacostraca
Calastacus hirsutimana,Malacostraca
Chloeia ,Polychaeta
Cirolana gracilis,Malacostraca
Dulichia ,Malacostraca
Flabelliderma ,Polychaeta
Limopsis antillensis,Bivalvia
Lumbrineris crassicephala,Polychaeta
Lumbrineris pallida,Polychaeta
Micropanope sculptipes,Malacostraca
Nucinella adamsi,Bivalvia
Ampelisca venetiensis,Malacostraca
Nassarius ,Gastropoda
Cirolana parva,Malacostraca
Eurydice littoralis,Malacostraca
Tiron ,Malacostraca
Clythrocerus perpusillus,Malacostraca
Byblis ,Malacostraca
Podochela sidneyi,Malacostraca
Sconsia striata,Gastropoda
Ceriantharia ,Anthozoa
Dentalium ,Scaphopoda
Graptacme eborea,Scaphopoda
Lucina ,Insecta
Stenopus scutellatus,Malacostraca
Marphysa ,Polychaeta
Sigambra ,Polychaeta
Brissopsis elongata,Echinoidea
Homola barbata,Malacostraca
Munida benedicti,Malacostraca
Munida flinti,Malacostraca
Munida spinosa,Malacostraca
Pilumnoplax ,Malacostraca
Polyodontidae ,Polychaeta
Polystira tellea,Gastropoda
Squilla deceptrix,Magnoliopsida
Squilla heptacantha,Magnoliopsida
Stenopus spinosus,Malacostraca
Tetraxanthus bidentatus,Malacostraca
Tugurium caribaeum,Gastropoda
Arcopsis adamsi,Bivalvia
Barbatia candida,Bivalvia
Fasciolaria lilium,Magnoliopsida
Fasciolariidae ,Gastropoda
Laevicardium pictum,Bivalvia
Lytechinus variegatus,Echinoidea
Osachila tuberosa,Dicotyledonae
Tellina squamifera,Bivalvia
Astropecten nitidus,Asteroidea
Astroporpa annulata,Ophiuroidea
Calappa angusta,Insecta
Chicoreus florifer,Gastropoda
Crucibulum auricula,Gastropoda
Echinolampas depressa,Echinoidea
Euchelus ,Gastropoda
Iliacantha subglobosa,Malacostraca
Murex cabritii,Gastropoda
Petrochirus diogenes,Malacostraca
Plicatulidae ,Bivalvia
Poromya rostrata,Bivalvia
Architectonica nobilis,Gastropoda
Solenocera atlantidis,Malacostraca
Fasciolaria hunteria,Gastropoda
Penaeus duorarum,Malacostraca
Apoprionospio dayi,Polychaeta
Arabella mutans,Polychaeta
Bushia ,Bivalvia
Caecum cornucopiae,Magnoliopsida
Caecum imbricatum,Gastropoda
Calyptraea centralis,Gastropoda
Caprella penantis,Malacostraca
Chone ecaudata,Polychaeta
Chone mollis,Polychaeta
Cooperella atlantica,Bivalvia
Dispio uncinata,Spirotrichea
Ericthonius brasiliensis,Malacostraca
Eulalia sanguinea,Polychaeta
Eunice websteri,Polychaeta
Euryplax nitida,Dicotyledonae
Goniadides carolinae,Polychaeta
Grubeulepis mexicana,Polychaeta
Lumbrineris impatiens,Magnoliopsida
Lumbrineris januarii,Polychaeta
Marginella ,Gastropoda
Nephtys picta,Polychaeta
Nephtys squamosa,Insecta
Onuphis eremita,Polychaeta
Opisthosyllis ,Polychaeta
Parapionosyllis longicirrata,Polychaeta
Pleuromeris tridentata,Hydrozoa
Polycirrus carolinensis,Polychaeta
Semelina nuculoides,Bivalvia
Solemya occidentalis,Bivalvia
Spio pettiboneae,Polychaeta
Terebella pterochaeta,Magnoliopsida
Tiron tropakis,Malacostraca
Aedicira pacifica,Gastropoda
Albunea gibbesii,Malacostraca
Bogueidae ,Polychaeta
Cirriformia filigera,Polychaeta
Haploscoloplos fragilis,Polychaeta
Haploscoloplos robustus,Polychaeta
Hydroides dirampha,Polychaeta
Hydroides parvus,Polychaeta
Jerbarnia ,Malacostraca
Linga sombrerensis,Bivalvia
Lopadorrhynchidae ,Polychaeta
Micronephthys ambrizettana,Polychaeta
Nereiphylla nana,Polychaeta
Petitia amphophthalma,Polychaeta
Phyllamphicteis collaribranchus,Polychaeta
Pionosyllis ehlersiaeformis,Polychaeta
Platyischnopus ,Malacostraca
Sigatica semisulcata,Gastropoda
Sthenelais minor,Polychaeta
Tharyx setigera,Polychaeta
Vermiliopsis infundibulum,Polychaeta
Xenophora conchyliophora,Gastropoda
Leptochela ,Malacostraca
Ampelisca cristata,Malacostraca
Ancistrosyllis hartmanae,Polychaeta
Armandia agilis,Polychaeta
Asteropteron oculitristis,Ostracoda
Batea ,Malacostraca
Diopatra neotridens,Polychaeta
Leptochela serratorbita,Malacostraca
Linga amiantus,Insecta
Mercenaria campechiensis,Bivalvia
Nassarius acutus,Gastropoda
Netamelita barnardi,Malacostraca
Oliva sayana,Gastropoda
Olivella dealbata,Gastropoda
Parasterope ,Ostracoda
Persephona mediterranea,Malacostraca
Rictaxis punctostriatus,Gastropoda
Terebra protexta,Gastropoda
Terebridae ,Gastropoda
Trachypenaeus ,Malacostraca
Trachypenaeus constrictus,Malacostraca
Cadulus carolinensis,Scaphopoda
Eulima hemphillii,Gastropoda
Parametopella texensis,Malacostraca
Pythenella cuneata,Bacillariophyceae
Sinum maculatum,Gastropoda
Strombiformis bifasciatus,Insecta
Aligena texasiana,Bivalvia
Astropecten articulatus,Asteroidea
Callidactylus asper,Malacostraca
Chama congregata,Bivalvia
Chama macerophylla,Bivalvia
Chione grus,Aves
Chione latilirata,Magnoliopsida
Diodora listeri,Gastropoda
Gastrochaena hians,Bivalvia
Leptochela carinata,Malacostraca
Macrocoeloma ,Malacostraca
Metapenaeopsis goodei,Malacostraca
Ophiostigma isacanthum,Ophiuroidea
Ophiothrix angulata,Ophiuroidea
Pilumnus floridanus,Malacostraca
Pleurobranchaea ,Gastropoda
Pododesmus rudis,Bivalvia
Polinices lacteus,Gastropoda
Portunus ordwayi,Malacostraca
Raninoides loevis,Malacostraca
Scyllarus depressus,Malacostraca
Semele purpurascens,Bivalvia
Symethis variolosa,Insecta
Synalpheus ,Malacostraca
Trachycaris restricta,Malacostraca
Turbo castanea,Gastropoda
Antipathes ,Anthozoa
Astrophyton muricatum,Ophiuroidea
Chlamys benedicti,Bivalvia
Cladocora arbuscula,Anthozoa
Cladocora debilis,Anthozoa
Conus delessertii,Gastropoda
Cronius ruber,Malacostraca
Cycloes bairdii,Malacostraca
Dendrodoris warti,Gastropoda
Eucidaris tribuloides,Echinoidea
Fasciolaria tulipa,Gastropoda
Fusinus helenae,Gastropoda
Galathea rostrata,Malacostraca
Glyptoxanthus erosus,Malacostraca
Gnathophyllum modestum,Malacostraca
Gonodactylus bredini,Malacostraca
Graptacme semistriolatum,Scaphopoda
Leptodius agassizi,Malacostraca
Lobopilumnus agassizi,Malacostraca
Luidia alternata,Asteroidea
Lysmata rathbunae,Malacostraca
Micropanope lata,Malacostraca
Mithrax acuticornis,Malacostraca
Mithrax pleuracanthus,Malacostraca
Munida irrasa,Malacostraca
Octopus burryi,Cephalopoda
Oculina diffusa,Anthozoa
Oculina tenella,Anthozoa
Pachycheles rugimanus,Malacostraca
Pagurus brandti,Malacostraca
Palicus alternatus,Malacostraca
Pecten raveneli,Bivalvia
Periclimenes perryae,Malacostraca
Phimochirus holthuisi,Malacostraca
Pilumnoplax elata,Pezizomycetes
Plagiobrissus grandis,Echinoidea
Pleuroploca gigantea,Gastropoda
Podochela gracilipes,Malacostraca
Podochela lamelligera,Malacostraca
Podochela riisei,Malacostraca
Pylopagurus corallinus,Malacostraca
Scaphella junonia,Gastropoda
Scolymia lacera,Insecta
Solenastrea hyades,Anthozoa
Stephanocoenia michelini,Anthozoa
Synalpheus brooksi,Malacostraca
Synalpheus longicarpus,Malacostraca
Synalpheus minus,Malacostraca
Synalpheus pandionis,Malacostraca
Ventricolaria rugatina,Bivalvia
Alpheus normanni,Malacostraca
Lumbrineris candida,Pichiomycetes
Eupholoe ,Polychaeta
Macrocoeloma septemspinosum,Malacostraca
Mocosoa crebripunctata,Malacostraca
Munida evermanni,Malacostraca
Sthenolepis ,Polychaeta
Aricidea trilobata,Polychaeta
Lysianopsis ,Malacostraca
Nassarius albus,Gastropoda
Ptilanthura tricarina,Malacostraca
Scaphander watsoni,Gastropoda
Diplocirrus capensis,Polychaeta
Heterospio ,Polychaeta
Lygdamis ,Polychaeta
Notomastus teres,Polychaeta
Sthenelanella ehlersi,Polychaeta
Sympodomma ,Malacostraca
Glycinde ,Polychaeta
Leiocapitella glabra,Polychaeta
Mexieulepis elongatus,Polychaeta
Boccardia ,Polychaeta
Hydroides crucigera,Polychaeta
Hydroides microtis,Gastropoda
Hypsicomus phaeotaenia,Polychaeta
Ischnochiton papillosus,Polyplacophora
Linga leucocyma,Bivalvia
Neanthes acuminata,Polychaeta
Paranaitis polynoides,Polychaeta
Polydora commensalis,Polychaeta
Trachycardium egmontianum,Bivalvia
Typosyllis amica,Polychaeta
Vermiliopsis annulata,Polychaeta
Drilonereis monroi,Polychaeta
Macrochaeta pege,Polychaeta
Marginella hartleyanum,Gastropoda
Oriopsis ,Polychaeta
Plakosyllis ,Polychaeta
Potamilla oculifera,Polychaeta
Branchiosyllis exilis,Polychaeta
Ceradocus ,Malacostraca
Chevalia aviculae,Malacostraca
Chione cancellata,Bivalvia
Colomastix ,Malacostraca
Corbula dietziana,Bivalvia
Crenella divaricata,Bivalvia
Crepidula ,Gastropoda
Euniphysa ,Polychaeta
Lucinidae ,Bivalvia
Lumbrineris inflata,Polychaeta
Marphysa mortenseni,Polychaeta
Megalomma lobiferum,Polychaeta
Melita appendiculata,Malacostraca
Nicon moniloceras,Polychaeta
Periclimenes ,Malacostraca
Podarke ,Polychaeta
Processa bermudensis,Malacostraca
Rimula frenulata,Polychaeta
Stenetrium minocule,Malacostraca
Tellina listeri,Bivalvia
Thor ,Malacostraca
Arcturella spinata,Malacostraca
Asclerocheilus ,Polychaeta
Carinobatea carinata,Insecta
Isocirrus ,Polychaeta
Munida beani,Malacostraca
Palola siciliensis,Polychaeta
Penaeoidea ,Malacostraca
Tabztzius ,Malacostraca
Accalathura crenulata,Malacostraca
Americardia media,Bivalvia
Processa vicina,Malacostraca
Epicynia inornata,Gastropoda
Sphaerosyllis semiverrucosa,Polychaeta
Acanthochitona pygmaea,Polyplacophora
Arbacioida ,Echinoidea
Arca zebra,Bivalvia
Chone magna,Polychaeta
Dentalium texasianum,Scaphopoda
Epitoniidae ,Gastropoda
Eunice rubra,Polychaeta
Exogone gemmifera,Polychaeta
Meiodorvillea ,Polychaeta
Ophioglycera ,Polychaeta
Parviturboides interruptus,Gastropoda
Photis macrocoxa,Malacostraca
Volvulella persimilis,Gastropoda
Antennella gracilis,Hydrozoa
Astacoidea ,Malacostraca
Cuthonidae ,Gastropoda
Eurysyllis ,Polychaeta
Hypsicomus ,Polychaeta
Onuphis peruana,Polychaeta
Phyllochaetopterus ,Polychaeta
Acrocirridae ,Polychaeta
Processa hemphilli,Malacostraca
Nannodiella oxia,Gastropoda
Laevicardium laevigatum,Bivalvia
Pista brevibranchiata,Polychaeta
Aricidea uschakowi,Polychaeta
Ovalipes floridanus,Malacostraca
Ctenocheles ,Malacostraca
Colubraria lanceolata,Leotiomycetes
Murex beauii,Gastropoda
Calliostoma pulchrum,Gastropoda
Clypeaster subdepressus,Echinoidea
Conus floridanus,Gastropoda
Crepidula maculosa,Gastropoda
Lithadia cadaverosa,Malacostraca
Modulus modulus,Gastropoda
Pinnotheres maculatus,Malacostraca
Portunus sayi,Malacostraca
Anoplodactylus insignis,Pycnogonida
Cymatium cingulatum,Gastropoda
Encope michelini,Echinoidea
Goneplax hirsuta,Malacostraca
Iridopagurus caribbensis,Malacostraca
Narcissia trigonaria,Asteroidea
Paguristes sericeus,Malacostraca
Pagurus carolinensis,Chromadorea
Solariella iris,Insecta
Vermicularia knorrii,Gastropoda
Anachis lafresnayi,Gastropoda
Pinnixa retinens,Malacostraca
Scoloplos texana,Polychaeta
Aedicira ,Polychaeta
Asellota ,Malacostraca
Atys riiseanus,Gastropoda
Cyclinella tenuis,Bivalvia
Eteone heteropoda,Polychaeta
Heterophoxus ,Malacostraca
Lucina nassula,Bivalvia
Mesochaetopterus taylori,Polychaeta
Microdeutopus myersi,Malacostraca
Terebra ,Gastropoda
Callianassa minima,Malacostraca
Grubeulepis sulcatisetis,Polychaeta
Malmgrenia ,Polychaeta
Micropanope ,Malacostraca
Telolepidasthenia ,Polychaeta
Allia ramosa,Insecta
Caecum vestitum,Gastropoda
Codakia ,Bivalvia
Decamastus gracilis,Polychaeta
Eurydice piperata,Malacostraca
Gymnonereis crosslandi,Polychaeta
Inermonephtys inermis,Polychaeta
Ischnochiton ,Polyplacophora
Macrocoeloma camptocerum,Malacostraca
Paleanotus occidentale,Polychaeta
Parthenopidae ,Malacostraca
Sabella melanostigma,Polychaeta
Sabellastarte ,Polychaeta
Typosyllis corallicola,Conoidasida
Alpheus armatus,Malacostraca
Cabira brevicirrus,Polychaeta
Callianassa atlantica,Malacostraca
Cyclopecten nanus,Bivalvia
Euclymene lombricoides,Polychaeta
Euthelepus kinsemboensis,Polychaeta
Harmothoe gilchristi,Polychaeta
Hesiospina ,Polychaeta
Kinberginereis inermis,Polychaeta
Labidochirus ,Malacostraca
Leucothoides pottsi,Malacostraca
Orbiniella ,Polychaeta
Panthalis pacifica,Gastropoda
Piromis eruca,Magnoliopsida
Telothelepus ,Polychaeta
Bathyarca glomerula,Bivalvia
Pilargis berkeleyi,Polychaeta
Coenobitidae ,Malacostraca
Cardiomya perrostrata,Bivalvia
Dosinia elegans,Bivalvia
Gammarus mucronatus,Malacostraca
Cistenides regalis,Polychaeta
Corymorpha pendula,Hydrozoa
Ephesiella mixta,Gammaproteobacteria
Epidiopatra ,Polychaeta
Lepadomorpha ,Thecostraca
Natica marochiensis,Gastropoda
Glyptoplax smithii,Malacostraca
Eunice cariboea,Polychaeta
Issena ramosa,Insecta
Lygdamis muratus,Polychaeta
Odontosyllis longiseta,Polychaeta
Eulimidae ,Gastropoda
Lichomolgidae ,Hexanauplia
Cyclostremiscus ,Gastropoda
Solariorbis infracarinata,Gastropoda
Lepidasthenia varius,Polychaeta
Marginellidae ,Gastropoda
Nereis falsa,Polychaeta
Brania tenuicirrata,Polychaeta
Haploscoloplos ,Polychaeta
Linopherus canariensis,Polychaeta
Ancistrosyllis hamata,Polychaeta
Branchioasychis americana,Aves
Diodora ,Gastropoda
Kurtziella ,Gastropoda
Naineris ,Polychaeta
Pitar simpsoni,Bivalvia
Eurypanopeus dissimilis,Malacostraca
Lumbrineris erectus,Polychaeta
Macoma extenuata,Bivalvia
Micromaldane ,Polychaeta
Petaloproctus socialis,Polychaeta
Dasybranchethus ,Polychaeta
Aricidea philbinae,Polychaeta
Cylindrobulla beauii,Gastropoda
Metavermilia ,Polychaeta
Odontosyllis phosphorea,Polychaeta
Pleuromeris perplana,Bivalvia
Serpula ,Polychaeta
Scolelepis perrieri,Polychaeta
Acanthohaustorius millsi,Malacostraca
Lepidasthenia ,Polychaeta
Diopatra ,Polychaeta
Gorgonacea ,Anthozoa
Hexapanopeus ,Malacostraca
Paguristes hummi,Malacostraca
Solen viridis,Bivalvia
Vitrinellidae ,Gastropoda
Arenaeus cribrarius,Malacostraca
Clytia kincaidi,Hydrozoa
Eulima ,Gastropoda
Pitar fulminatus,Bivalvia
Dardanus fucosus,Malacostraca
Hypoconcha spinosissima,Malacostraca
Meoma ventricosa,Echinoidea
Munida nuda,Malacostraca
Nannosquilla ,Malacostraca
Nemocardium tinctum,Bivalvia
Palicus faxoni,Malacostraca
Pallenopsis schmidti,Pycnogonida
Tozeuma serratum,Malacostraca
Octopus ,Cephalopoda
Arcinella cornuta,Bivalvia
Corbula krebsiana,Bivalvia
Hypoconcha arcuata,Malacostraca
Macoma constricta,Bivalvia
Macrocallista maculata,Bivalvia
Papyridea soleniformis,Bivalvia
Processa tenuipes,Malacostraca
Solecurtus sanctaemarthae,Bivalvia
Speloeophorus pontifer,Malacostraca
Aequipecten muscosus,Bivalvia
Hypoconcha sabulosa,Malacostraca
Phalium granulatum,Gastropoda
Squilla rugosa,Malacostraca
Dentalium laqueatum,Scaphopoda
Echinaster ,Asteroidea
Glycymeris pectinata,Bivalvia
Lima scabra,Bivalvia
Ophiophragmus ,Ophiuroidea
Turritella acropora,Gastropoda
Anthenoides piercei,Asteroidea
Astrocyclus caecilia,Amphibia
Botula fusca,Bivalvia
Calliostoma marionae,Gastropoda
Callista eucymata,Bivalvia
Cochlespira radiata,Gastropoda
Cyphoma ,Gastropoda
Cyphoma macgintyi,Gastropoda
Cypraea cervus,Gastropoda
Luidia elegans,Asteroidea
Mesopenaeus tropicalis,Malacostraca
Pagurus piercei,Malacostraca
Parapylocheles ,Malacostraca
Simnia uniplicata,Gastropoda
Splendrillia janetae,Gastropoda
Venus fasciata,Bivalvia
Cerithium ,Gastropoda
Macoma elimata,Bivalvia
Murex recurvirostris,Gastropoda
Ophionereis ,Ophiuroidea
Ophiophragmus pulcher,Ophiuroidea
Tellina alternata,Bivalvia
Astraea phoebia,Gastropoda
Coscinasterias tenuispina,Asteroidea
Dentalium ceratum,Scaphopoda
Ficus communis,Gastropoda
Paguristes calliopsis,Malacostraca
Trivia maltbiana,Gastropoda
Turritella exoleta,Gastropoda
Verticordia fischeriana,Bivalvia
Doridella obscura,Gastropoda
Lepidonotus variabilis,Polychaeta
Thais haemastoma,Gastropoda
Califia calida,Polychaeta
Leptochela bermudensis,Malacostraca
Apistobranchus typicus,Polychaeta
Polycope ,Ostracoda
Stenorhynchus seticornis,Malacostraca
Amaeana ,Polychaeta
Prochaetoderma ,Caudofoveata
Verticordia ornata,Bivalvia
Ringicula semistriata,Gastropoda
Paramekodon ,Ostracoda
Pandora ,Bivalvia
Eurythoe complanata,Polychaeta
Paleanotus chrysolepis,Polychaeta
Podocerus ,Malacostraca
Lacydonia ,Polychaeta
Stenetrium occidentale,Malacostraca
Typosyllis fuscosuturata,Polychaeta
Typosyllis tigrinoides,Polychaeta
Arcturella bispinata,Malacostraca
Eurysquilla plumata,Malacostraca
Hemus cristulipes,Malacostraca
Heterophlias seclusus,Malacostraca
Luconacia incerta,Malacostraca
Naineris bicornis,Polychaeta
Proscoloplos ,Polychaeta
Synopiidae ,Malacostraca
Tellina aequistriata,Bivalvia
Anotomastus ,Polychaeta
Divaricella dentata,Bivalvia
Ethusa mascarone,Malacostraca
Terebra nassula,Nassophorea
Pleurobranchaea hedgpethi,Gastropoda
Listriella clymenellae,Malacostraca
Latreutes fucorum,Malacostraca
Oplorhiza parvula,Insecta
Seguenzia ,Gastropoda
Tharyx filibranchia,Polychaeta
Photis pugnator,Malacostraca
Clythrocerus stimpsoni,Malacostraca
Goneplax ,Malacostraca
Myonera limatula,Bivalvia
Aricidea quadrilobata,Polychaeta
Linopherus paucibracnchiata,Polychaeta
Magelonidae ,Polychaeta
Mesochaetopterus ,Polychaeta
Platysquilla horologii,Malacostraca
Eulepethidae ,Polychaeta
Goniada brunnea,Polychaeta
Phyllodoce arenae,Polychaeta
Nuculana ,Bivalvia
Euphrosinidae ,Polychaeta
Glans dominguensis,Vermes
Limatula setifera,Bivalvia
Ranilia constricta,Malacostraca
Rissoina multicostata,Gastropoda
Cadulus parvus,Scaphopoda
Paracyproidea ,Malacostraca
Petaloproctus terricolus,Polychaeta
Caecum ,Gastropoda
Chone veleronis,Polychaeta
Dasybranchus lumbricoides,Polychaeta
Marphysa conferta,Polychaeta
Nassarina glypta,Insecta
Nucula crenulata,Bivalvia
Branchioasychis ,Polychaeta
Dioplosyllis ,Polychaeta
Pseudomalacoceros tridentata,Hydrozoa
Lysilla alba,Polychaeta
Prionospio pygmaea,Polychaeta
Oediceros ,Malacostraca
Psammolyce flava,Polychaeta
Nuculana gomphoidea,Bivalvia
Fimbria ,Bivalvia
Synalpheus bousfieldi,Malacostraca
Musculus lateralis,Bivalvia
Volvarina avena,Magnoliopsida
Anchistioides antiguensis,Malacostraca
Fusinus ,Gastropoda
Micropanope lobifrons,Malacostraca
Trivia candidula,Gastropoda
Acteocina bidentata,Gastropoda
Alpheus formosus,Malacostraca
Branchiomma nigromaculata,Polychaeta
Corbula cymella,Bivalvia
Diplodonta punctata,Bivalvia
Hydroides uncinata,Spirotrichea
Modiolus americanus,Bivalvia
Polyodontes ,Polychaeta
Sigatica carolinensis,Chromadorea
Magelona californica,Polychaeta
Marphysa bifurcata,Polychaeta
Onuphis microcephala,Magnoliopsida
Dosinia discus,Bivalvia
Ervilia concentrica,Bivalvia
Ithycythara lanceolata,Leotiomycetes
Naineris setosa,Polychaeta
Prionospio heterobranchia,Polychaeta
Progoniada regularis,Polychaeta
Strombiformis bilineatus,Gastropoda
Dentalium bartletti,Scaphopoda
Iphione ,Polychaeta
Nannodiella ,Gastropoda
Anachis hotessieriana,Gastropoda
Caecum cubitatum,Gastropoda
Conus ,Gastropoda
Cymatoica orientalis,Bivalvia
Hemipodus borealis,Magnoliopsida
Scyphoproctus platyproctus,Insecta
Streblosoma hartmanae,Polychaeta
Leanira hystricis,Polychaeta
Lumbrineris branchiata,Polychaeta
Notophyllum tectum,Polychaeta
Odontosyllis polycera,Polychaeta
Oriopsis armandi,Polychaeta
Pilargis ,Polychaeta
Pseudomalacoceros agilis,Squamata
Amphicteis scaphobranchiata,Polychaeta
Amygdalum ,Bivalvia
Caecum floridanum,Gastropoda
Orbinia americana,Polychaeta
Parapionosyllis ,Polychaeta
Psammolyce arenosa,Polychaeta
Thyasira trisinuata,Insecta
Trigonostoma tenerum,Gastropoda
Vermiliopsis multiannulata,Polychaeta
Euphrosine ,Polychaeta
Rhamphobrachium ,Polychaeta
Calliostoma fascinans,Gastropoda
Leptomedusae ,Hydrozoa
